album_id,album_name,album_type,artists,release_year,release_date,cover_album,total_tracks,available_markets,total_available_markets,album_uri
04zYAr6oV8QgLNS8xAmhaH,Acoustic Rock Anthems,compilation,Various Artists,2018,2018-07-02,https://i.scdn.co/image/ab67616d0000b273a24ec5c76e50f66400544b47,28,US,1,spotify:album:04zYAr6oV8QgLNS8xAmhaH
2UAqWPHRSXHBHkCxsL3oMj,The Reckoning,single,Within Temptation,2018,2018-09-14,https://i.scdn.co/image/ab67616d0000b273b93e74ecb6a2e7763c4c507e,1,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",78,spotify:album:2UAqWPHRSXHBHkCxsL3oMj
0cytKiK9q4sazRfuiIvuCX,THE RECKONING,single,Within Temptation,2018,2018-09-26,https://i.scdn.co/image/ab67616d0000b27309900b6c84509e8f9d9acb95,1,JP,1,spotify:album:0cytKiK9q4sazRfuiIvuCX
5I60mLIhpJwAw9VPXPIXhl,Veronica Rock Hits Top 500,compilation,Various Artists,2018,2018-09-28,https://i.scdn.co/image/ab67616d0000b2735310e26562c41b1ccdd14c50,59,NL,1,spotify:album:5I60mLIhpJwAw9VPXPIXhl
1U4BqhNdRoQqAKqXvKiIFM,Raise Your Banner,single,Within Temptation,2018,2018-11-16,https://i.scdn.co/image/ab67616d0000b2732626cd225a1fd73e9093bc26,1,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",78,spotify:album:1U4BqhNdRoQqAKqXvKiIFM
1SJtMZbCczNb0ojU8YjiSr,Firelight,single,Within Temptation,2018,2018-11-23,https://i.scdn.co/image/ab67616d0000b273668f1aa941d73b5c882bab7f,1,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",78,spotify:album:1SJtMZbCczNb0ojU8YjiSr
5rZtYuq7Rr6PvwI94p8FVR,In Vain,single,Within Temptation,2019,2019-01-11,https://i.scdn.co/image/ab67616d0000b273a1e7facee7c14df72572e8fe,1,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",78,spotify:album:5rZtYuq7Rr6PvwI94p8FVR
7rgEimjY2VTIYtxN9pV7Pm,In Vain,single,Within Temptation,2019,2019-01-13,https://i.scdn.co/image/ab67616d0000b2738070f38af2a7ebd77d169600,1,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,UY,VN,ZA",76,spotify:album:7rgEimjY2VTIYtxN9pV7Pm
1SL2IdaCrXDtv695Px6AXR,Resist (Extended Deluxe),album,Within Temptation,2019,2019-02-01,https://i.scdn.co/image/ab67616d0000b27374615e79e3ec1228d8697e21,25,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",78,spotify:album:1SL2IdaCrXDtv695Px6AXR
2nGgpfe9684ekh5Vinn1kZ,RESIST,album,Within Temptation,2019,2019-02-01,https://i.scdn.co/image/ab67616d0000b273c4640fc8378887186c4cfbc7,10,JP,1,spotify:album:2nGgpfe9684ekh5Vinn1kZ
1E1zQJjXELTec2SEDO6AMu,Metal Bands,compilation,Various Artists,2019,2019-04-12,https://i.scdn.co/image/ab67616d0000b273c89192adb54594a8c55179dd,29,"CA,US",2,spotify:album:1E1zQJjXELTec2SEDO6AMu
3hXTFXzie8Jwe3b700rIqU,Hard Rock 100,album,Various Artists,2019,2019-11-29,https://i.scdn.co/image/ab67616d0000b27311275599e0c1845bb8f5f894,100,US,1,spotify:album:3hXTFXzie8Jwe3b700rIqU
2k0tOCNovSJ193kXa2UJha,Dark Rock: Music Dressed In Black,album,Various Artists,2020,2020-03-27,https://i.scdn.co/image/ab67616d0000b2735f7eb9d8910ae60bb04010a7,25,"CA,US",2,spotify:album:2k0tOCNovSJ193kXa2UJha
5fE1zz1xFy9wRLmruEo9A3,Entertain You,single,Within Temptation,2020,2020-05-08,https://i.scdn.co/image/ab67616d0000b27338256ec6ec7c0e9cd3bf3e92,1,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",79,spotify:album:5fE1zz1xFy9wRLmruEo9A3
